executionTime,symbol,base,quote,marketType,quoteVolume,coingeckoId,coingeckoName,marketCapMillion,marketCapRank,rankBucket,tradingViewLink,assetClass,scanSource,quotePair,aiResearchNeeded,score,scoreTier,reasoning,currentColor,trendDirection,previousColor,oldColor,grayCandles,currentColorAge,validTrendFlip,signal,reason
2026-05-21T19:31:06.963628+03:00,ZAMAUSDT,ZAMA,USDT,USDT,7047093.05328,zama,Zama,68.7,407,small,https://www.tradingview.com/chart/?symbol=BINANCE:ZAMAUSDT,crypto,binance,USDT,False,0,D Ignore,not eligible for AI research,,N/A,,,,,False,,Not enough candles: 109
2026-05-21T19:31:06.963628+03:00,MEGAUSDT,MEGA,USDT,USDT,7311880.260275,megaeth,MegaETH,100.3,295,mid,https://www.tradingview.com/chart/?symbol=BINANCE:MEGAUSDT,crypto,binance,USDT,False,0,D Ignore,not eligible for AI research,,N/A,,,,,False,,Not enough candles: 22
2026-05-21T19:31:06.963628+03:00,DOTUSDT,DOT,USDT,USDT,8086428.48274,polkadot,Polkadot,2122.3,45,large,https://www.tradingview.com/chart/?symbol=DOTUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,2ZUSDT,2Z,USDT,USDT,7785465.65375,doublezero,DoubleZero,406.7,122,mid,https://www.tradingview.com/chart/?symbol=2ZUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,12,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BANANAS31USDT,BANANAS31,USDT,USDT,7712877.493275,banana-for-scale-2,Banana For Scale,129.8,246,mid,https://www.tradingview.com/chart/?symbol=BANANAS31USDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,103,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FILUSDT,FIL,USDT,USDT,7452032.14521,filecoin,Filecoin,773.7,83,large,https://www.tradingview.com/chart/?symbol=FILUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gold,UP / Bullish,Gold,,,10,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BCHBTC,BCH,BTC,BTC,7726469.4738,bitcoin-cash,Bitcoin Cash,7594.4,17,large,https://www.tradingview.com/chart/?symbol=BCHBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,64,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SPKUSDT,SPK,USDT,USDT,7107033.094663,spark-2,Spark,81.3,343,small,https://www.tradingview.com/chart/?symbol=SPKUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,31,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FILBTC,FIL,BTC,BTC,7452032.14521,filecoin,Filecoin,773.7,83,large,https://www.tradingview.com/chart/?symbol=FILBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gray,Neutral / Gray,Gray,,,13,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,BCHUSDT,BCH,USDT,USDT,7726469.4738,bitcoin-cash,Bitcoin Cash,7594.4,17,large,https://www.tradingview.com/chart/?symbol=BCHUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,105,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,PUMPUSDT,PUMP,USDT,USDT,6984586.90865,pump-fun,Pump.fun,637.3,90,large,https://www.tradingview.com/chart/?symbol=PUMPUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,4,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,币安人生USDT,币安人生,USDT,USDT,6958190.76439,bianrensheng,币安人生 (BinanceLife),453.3,112,mid,https://www.tradingview.com/chart/?symbol=币安人生USDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,37,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,RENDERUSDT,RENDER,USDT,USDT,6942019.22789,render-token,Render,996.6,70,large,https://www.tradingview.com/chart/?symbol=RENDERUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gold,UP / Bullish,Gold,,,52,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,RENDERBTC,RENDER,BTC,BTC,6942019.22789,render-token,Render,996.6,70,large,https://www.tradingview.com/chart/?symbol=RENDERBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gray,Neutral / Gray,Gray,,,24,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,PENDLEUSDT,PENDLE,USDT,USDT,6751491.4031,pendle,Pendle,310.1,146,mid,https://www.tradingview.com/chart/?symbol=PENDLEUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,16,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,PENDLEBTC,PENDLE,BTC,BTC,6751491.4031,pendle,Pendle,310.1,146,mid,https://www.tradingview.com/chart/?symbol=PENDLEBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,16,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CHIPUSDT,CHIP,USDT,USDT,5888663.93827,chip-2,USD.AI,97.6,303,small,https://www.tradingview.com/chart/?symbol=BINANCE:CHIPUSDT,crypto,binance,USDT,False,0,D Ignore,not eligible for AI research,,N/A,,,,,False,,Not enough candles: 31
2026-05-21T19:31:06.963628+03:00,SAHARAUSDT,SAHARA,USDT,USDT,6461301.13997,sahara-ai,Sahara AI,115.5,268,mid,https://www.tradingview.com/chart/?symbol=SAHARAUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,13,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BBBTC,BB,BTC,BTC,6664389.05871,bouncebit,BounceBit,12.8,1103,small,https://www.tradingview.com/chart/?symbol=BBBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,108,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ARBUSDT,ARB,USDT,USDT,6191790.29616,arbitrum,Arbitrum,699.9,88,large,https://www.tradingview.com/chart/?symbol=ARBUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gold,UP / Bullish,Gold,,,13,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,CFGUSDT,CFG,USDT,USDT,5265488.20115,centrifuge-2,Centrifuge,171.0,208,mid,https://www.tradingview.com/chart/?symbol=BINANCE:CFGUSDT,crypto,binance,USDT,False,0,D Ignore,not eligible for AI research,,N/A,,,,,False,,Not enough candles: 67
2026-05-21T19:31:06.963628+03:00,ARBBTC,ARB,BTC,BTC,6191790.29616,arbitrum,Arbitrum,699.9,88,large,https://www.tradingview.com/chart/?symbol=ARBBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gray,Neutral / Gray,Gray,,,4,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,HBARUSDT,HBAR,USDT,USDT,6184543.21871,hedera-hashgraph,Hedera,3843.4,29,large,https://www.tradingview.com/chart/?symbol=HBARUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, fresh signal",Blue,DOWN / Bearish,Blue,Blue,8,2,False,No confirmed trend flip,No confirmed trend flip
2026-05-21T19:31:06.963628+03:00,AIGENSYNUSDT,AIGENSYN,USDT,USDT,5662834.50416,,,,,unknown,https://www.tradingview.com/chart/?symbol=BINANCE:AIGENSYNUSDT,crypto,binance,USDT,False,0,D Ignore,not eligible for AI research,,N/A,,,,,False,,Not enough candles: 8
2026-05-21T19:31:06.963628+03:00,ICPUSDT,ICP,USDT,USDT,5507872.64625,internet-computer,Internet Computer,1406.3,57,large,https://www.tradingview.com/chart/?symbol=ICPUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gold,UP / Bullish,Gold,,,13,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ICPBTC,ICP,BTC,BTC,5507872.64625,internet-computer,Internet Computer,1406.3,57,large,https://www.tradingview.com/chart/?symbol=ICPBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gray,Neutral / Gray,Gray,,,3,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,BBUSDT,BB,USDT,USDT,6664389.05871,bouncebit,BounceBit,12.8,1103,small,https://www.tradingview.com/chart/?symbol=BBUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gray,Neutral / Gray,Gray,,,21,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,LUNCUSDT,LUNC,USDT,USDT,5278439.29764557,terra-luna,Terra Luna Classic,423.7,118,mid,https://www.tradingview.com/chart/?symbol=LUNCUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,37,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,XLMBTC,XLM,BTC,BTC,5115205.7411,stellar,Stellar,4868.7,22,large,https://www.tradingview.com/chart/?symbol=XLMBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,42,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,HBARBTC,HBAR,BTC,BTC,6184543.21871,hedera-hashgraph,Hedera,3843.4,29,large,https://www.tradingview.com/chart/?symbol=HBARBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,62,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,XLMUSDT,XLM,USDT,USDT,5115205.7411,stellar,Stellar,4868.7,22,large,https://www.tradingview.com/chart/?symbol=XLMUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,20,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,XPLUSDT,XPL,USDT,USDT,5089924.52596,plasma,Plasma,220.4,178,mid,https://www.tradingview.com/chart/?symbol=XPLUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,25,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BIOUSDT,BIO,USDT,USDT,4851407.9782,bio-protocol,Bio Protocol,75.5,365,small,https://www.tradingview.com/chart/?symbol=BIOUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,21,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,APTUSDT,APT,USDT,USDT,4835652.09634,aptos,Aptos,784.5,82,large,https://www.tradingview.com/chart/?symbol=APTUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gray,Neutral / Gray,Gray,,,19,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,TIAUSDT,TIA,USDT,USDT,4717225.084259,celestia,Celestia,373.9,128,mid,https://www.tradingview.com/chart/?symbol=TIAUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,12,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,TIABTC,TIA,BTC,BTC,4717225.084259,celestia,Celestia,373.9,128,mid,https://www.tradingview.com/chart/?symbol=TIABTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,1000CHEEMSUSDT,1000CHEEMS,USDT,USDT,4505229.998631,,,,,unknown,https://www.tradingview.com/chart/?symbol=1000CHEEMSUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,13,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,DOGSUSDT,DOGS,USDT,USDT,4340376.6778241,dogs-2,Dogs,29.3,724,small,https://www.tradingview.com/chart/?symbol=DOGSUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,17,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,TRUMPUSDT,TRUMP,USDT,USDT,4483510.908307,official-trump,Official Trump,485.4,108,mid,https://www.tradingview.com/chart/?symbol=TRUMPUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,APTBTC,APT,BTC,BTC,4835652.09634,aptos,Aptos,784.5,82,large,https://www.tradingview.com/chart/?symbol=APTBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,7,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,STRKUSDT,STRK,USDT,USDT,4261452.402475,starknet,Starknet,278.5,162,mid,https://www.tradingview.com/chart/?symbol=STRKUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gray,Neutral / Gray,Gray,,,15,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,JSTBTC,JST,BTC,BTC,4339126.934995,just,JUST,784.5,81,large,https://www.tradingview.com/chart/?symbol=JSTBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gold,UP / Bullish,Gold,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BERAUSDT,BERA,USDT,USDT,4239697.382958,berachain-bera,Berachain,101.9,289,mid,https://www.tradingview.com/chart/?symbol=BERAUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,STRKBTC,STRK,BTC,BTC,4261452.402475,starknet,Starknet,278.5,162,mid,https://www.tradingview.com/chart/?symbol=STRKBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,134,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BERABTC,BERA,BTC,BTC,4239697.382958,berachain-bera,Berachain,101.9,289,mid,https://www.tradingview.com/chart/?symbol=BERABTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,116,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,WLFIUSDT,WLFI,USDT,USDT,4124070.80222,world-liberty-financial,World Liberty Financial,2011.3,46,large,https://www.tradingview.com/chart/?symbol=WLFIUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,105,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,TSTUSDT,TST,USDT,USDT,4443467.642021,test-3,Test,17.8,957,small,https://www.tradingview.com/chart/?symbol=TSTUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,18,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,KAITOUSDT,KAITO,USDT,USDT,4076714.76106,kaito,KAITO,126.3,254,mid,https://www.tradingview.com/chart/?symbol=KAITOUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,33,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,JSTUSDT,JST,USDT,USDT,4339126.934995,just,JUST,784.5,81,large,https://www.tradingview.com/chart/?symbol=JSTUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gold,UP / Bullish,Gold,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,KAITOBTC,KAITO,BTC,BTC,4076714.76106,kaito,KAITO,126.3,254,mid,https://www.tradingview.com/chart/?symbol=KAITOBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,87,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VIRTUALUSDT,VIRTUAL,USDT,USDT,4235846.08307,virtual-protocol,Virtuals Protocol,481.1,109,mid,https://www.tradingview.com/chart/?symbol=VIRTUALUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,16,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SAGAUSDT,SAGA,USDT,USDT,3963226.402487,saga-2,Saga,7.9,1371,small,https://www.tradingview.com/chart/?symbol=SAGAUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SAGABTC,SAGA,BTC,BTC,3963226.402487,saga-2,Saga,7.9,1371,small,https://www.tradingview.com/chart/?symbol=SAGABTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,169,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,YBUSDT,YB,USDT,USDT,3754785.26807,yield-basis,Yield Basis,24.1,807,small,https://www.tradingview.com/chart/?symbol=YBUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,156,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SEIUSDT,SEI,USDT,USDT,3740267.525116,sei-network,Sei,418.4,121,mid,https://www.tradingview.com/chart/?symbol=SEIUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gray,Neutral / Gray,Gray,,,12,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,NEIROUSDT,NEIRO,USDT,USDT,3754628.63063104,neiro-3,Neiro,42.0,554,small,https://www.tradingview.com/chart/?symbol=NEIROUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,22,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SEIBTC,SEI,BTC,BTC,3740267.525116,sei-network,Sei,418.4,121,mid,https://www.tradingview.com/chart/?symbol=SEIBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
